,Instrument_encoded,TRBC_Industry_encoded,Year,Quarter,Month_x,Month_y,Forward EV/EBITDA,Revenue,Gross Profit,EBIT,EBITDA,Total Assets,Total Liabilities,Enterprise Value,Free Cash Flow,PE Ratio,Dividend Yield,Net Profit Margin pct,Current Ratio,Quick Ratio,Total Debt,WACC pct,Outstanding Tot Shares,EV/EBITDA,P/E,Forward P/E,sentiment_numerical,sentiment_score,esg_numerical,esg_classification_score,fls_numerical,fls_classification_score,GDP,Stock traded pct GDP,Inflation pct,Unemployment Rate pct,Government Debt pct GDP,Balance of Trade,Exchange Rate USD,Government Consumption pct GDP
11,7,0,2021,4,12,,,6535000000.0,5676000000.0,1406000000.0,2941000000.0,849141000000.0,845016000000.0,52045014236.64,1039000000.0,94.629429444,1.06232686980609,7.05432,1.00284,1.00284,2140000000.0,4.92830682404524,351587092.0,,,,1,0.9999998807907104,2,0.849567711353302,2,0.83353590965271,46585.8975644567,-542.3065743569091,2.51837109614205,15.477269599922757,186.481993581312,-38563646662.7926,0.727064944688322,22.3849750203282
12,8,1,2022,4,12,,,4520122200.0,3186735750.0,1650820050.0,1924441200.0,11861600850.0,9638739000.0,54501179733.0001,789450750.0,44.9572432981747,0.98364844149208,26.00585,1.72379,1.72379,6108116850.0,8.37256921399145,183199910.0,,,,1,0.9995160102844238,2,0.679144024848938,2,0.9776408076286316,76398.5917422054,71.33917271772202,8.00279982052117,3.65,104.06178332404615,-945323000000.0,1.0,14.476571651190849
13,8,1,2022,4,12,,,4520122200.0,3186735750.0,1650820050.0,1924441200.0,11861600850.0,9638739000.0,54501179733.0001,789450750.0,44.9572432981747,0.98364844149208,26.00585,1.72379,1.72379,6108116850.0,8.37256921399145,183199910.0,,,,1,1.0,4,0.9946850538253784,2,0.8897778987884521,76398.5917422054,71.33917271772202,8.00279982052117,3.65,104.06178332404615,-945323000000.0,1.0,14.476571651190849
14,8,1,2022,4,12,,,4520122200.0,3186735750.0,1650820050.0,1924441200.0,11861600850.0,9638739000.0,54501179733.0001,789450750.0,44.9572432981747,0.98364844149208,26.00585,1.72379,1.72379,6108116850.0,8.37256921399145,183199910.0,,,,1,0.9995887875556946,4,0.9912204146385192,1,0.444904625415802,76398.5917422054,71.33917271772202,8.00279982052117,3.65,104.06178332404615,-945323000000.0,1.0,14.476571651190849
15,8,1,2022,4,12,,,4520122200.0,3186735750.0,1650820050.0,1924441200.0,11861600850.0,9638739000.0,54501179733.0001,789450750.0,44.9572432981747,0.98364844149208,26.00585,1.72379,1.72379,6108116850.0,8.37256921399145,183199910.0,,,,1,0.9995160102844238,2,0.679144024848938,2,0.9776408076286316,76398.5917422054,71.33917271772202,8.00279982052117,3.65,104.06178332404615,-945323000000.0,1.0,14.476571651190849
16,8,1,2022,4,12,,,4520122200.0,3186735750.0,1650820050.0,1924441200.0,11861600850.0,9638739000.0,54501179733.0001,789450750.0,44.9572432981747,0.98364844149208,26.00585,1.72379,1.72379,6108116850.0,8.37256921399145,183199910.0,,,,1,1.0,4,0.9946850538253784,2,0.8897778987884521,76398.5917422054,71.33917271772202,8.00279982052117,3.65,104.06178332404615,-945323000000.0,1.0,14.476571651190849
17,8,1,2022,4,12,,,4520122200.0,3186735750.0,1650820050.0,1924441200.0,11861600850.0,9638739000.0,54501179733.0001,789450750.0,44.9572432981747,0.98364844149208,26.00585,1.72379,1.72379,6108116850.0,8.37256921399145,183199910.0,,,,1,0.9995887875556946,4,0.9912204146385192,1,0.444904625415802,76398.5917422054,71.33917271772202,8.00279982052117,3.65,104.06178332404615,-945323000000.0,1.0,14.476571651190849
18,8,1,2022,4,12,,,4520122200.0,3186735750.0,1650820050.0,1924441200.0,11861600850.0,9638739000.0,54501179733.0001,789450750.0,44.9572432981747,0.98364844149208,26.00585,1.72379,1.72379,6108116850.0,8.37256921399145,183199910.0,,,,0,0.9999958276748656,4,0.9113519191741944,2,0.9571881294250488,76398.5917422054,71.33917271772202,8.00279982052117,3.65,104.06178332404615,-945323000000.0,1.0,14.476571651190849
19,8,1,2022,4,12,,,4520122200.0,3186735750.0,1650820050.0,1924441200.0,11861600850.0,9638739000.0,54501179733.0001,789450750.0,44.9572432981747,0.98364844149208,26.00585,1.72379,1.72379,6108116850.0,8.37256921399145,183199910.0,,,,0,0.999565064907074,4,0.963129460811615,2,0.918655276298523,76398.5917422054,71.33917271772202,8.00279982052117,3.65,104.06178332404615,-945323000000.0,1.0,14.476571651190849
20,8,1,2022,4,12,,,4520122200.0,3186735750.0,1650820050.0,1924441200.0,11861600850.0,9638739000.0,54501179733.0001,789450750.0,44.9572432981747,0.98364844149208,26.00585,1.72379,1.72379,6108116850.0,8.37256921399145,183199910.0,,,,0,0.9999958276748656,4,0.9113519191741944,2,0.9571881294250488,76398.5917422054,71.33917271772202,8.00279982052117,3.65,104.06178332404615,-945323000000.0,1.0,14.476571651190849
21,8,1,2022,4,12,,,4520122200.0,3186735750.0,1650820050.0,1924441200.0,11861600850.0,9638739000.0,54501179733.0001,789450750.0,44.9572432981747,0.98364844149208,26.00585,1.72379,1.72379,6108116850.0,8.37256921399145,183199910.0,,,,1,0.9625877737998962,4,0.9698479771614076,1,0.9330649971961976,76398.5917422054,71.33917271772202,8.00279982052117,3.65,104.06178332404615,-945323000000.0,1.0,14.476571651190849
22,8,1,2022,4,12,,,4520122200.0,3186735750.0,1650820050.0,1924441200.0,11861600850.0,9638739000.0,54501179733.0001,789450750.0,44.9572432981747,0.98364844149208,26.00585,1.72379,1.72379,6108116850.0,8.37256921399145,183199910.0,,,,0,0.9551551342010498,4,0.9820902347564696,2,0.9846783876419068,76398.5917422054,71.33917271772202,8.00279982052117,3.65,104.06178332404615,-945323000000.0,1.0,14.476571651190849
23,8,1,2022,4,12,,,4520122200.0,3186735750.0,1650820050.0,1924441200.0,11861600850.0,9638739000.0,50153622076.1,789450750.0,39.799248025449,0.867544539116964,26.00585,1.72379,1.72379,6108116850.0,8.76710559895062,183199910.0,,,,1,0.9995160102844238,2,0.679144024848938,2,0.9776408076286316,76398.5917422054,65.52520350581767,8.00279982052117,3.65,103.89851285726328,-945323000000.0,1.0,14.350854431918666
24,8,1,2022,4,12,,,4520122200.0,3186735750.0,1650820050.0,1924441200.0,11861600850.0,9638739000.0,50153622076.1,789450750.0,39.799248025449,0.867544539116964,26.00585,1.72379,1.72379,6108116850.0,8.76710559895062,183199910.0,,,,1,1.0,4,0.9946850538253784,2,0.8897778987884521,76398.5917422054,65.52520350581767,8.00279982052117,3.65,103.89851285726328,-945323000000.0,1.0,14.350854431918666
25,8,1,2022,4,12,,,4520122200.0,3186735750.0,1650820050.0,1924441200.0,11861600850.0,9638739000.0,50153622076.1,789450750.0,39.799248025449,0.867544539116964,26.00585,1.72379,1.72379,6108116850.0,8.76710559895062,183199910.0,,,,1,0.9995887875556946,4,0.9912204146385192,1,0.444904625415802,76398.5917422054,65.52520350581767,8.00279982052117,3.65,103.89851285726328,-945323000000.0,1.0,14.350854431918666
26,8,1,2022,4,12,,,4520122200.0,3186735750.0,1650820050.0,1924441200.0,11861600850.0,9638739000.0,50153622076.1,789450750.0,39.799248025449,0.867544539116964,26.00585,1.72379,1.72379,6108116850.0,8.76710559895062,183199910.0,,,,1,0.9995160102844238,2,0.679144024848938,2,0.9776408076286316,76398.5917422054,65.52520350581767,8.00279982052117,3.65,103.89851285726328,-945323000000.0,1.0,14.350854431918666
27,8,1,2022,4,12,,,4520122200.0,3186735750.0,1650820050.0,1924441200.0,11861600850.0,9638739000.0,50153622076.1,789450750.0,39.799248025449,0.867544539116964,26.00585,1.72379,1.72379,6108116850.0,8.76710559895062,183199910.0,,,,1,1.0,4,0.9946850538253784,2,0.8897778987884521,76398.5917422054,65.52520350581767,8.00279982052117,3.65,103.89851285726328,-945323000000.0,1.0,14.350854431918666
28,8,1,2022,4,12,,,4520122200.0,3186735750.0,1650820050.0,1924441200.0,11861600850.0,9638739000.0,50153622076.1,789450750.0,39.799248025449,0.867544539116964,26.00585,1.72379,1.72379,6108116850.0,8.76710559895062,183199910.0,,,,1,0.9995887875556946,4,0.9912204146385192,1,0.444904625415802,76398.5917422054,65.52520350581767,8.00279982052117,3.65,103.89851285726328,-945323000000.0,1.0,14.350854431918666
29,8,1,2022,4,12,,,4520122200.0,3186735750.0,1650820050.0,1924441200.0,11861600850.0,9638739000.0,50153622076.1,789450750.0,39.799248025449,0.867544539116964,26.00585,1.72379,1.72379,6108116850.0,8.76710559895062,183199910.0,,,,0,0.9999958276748656,4,0.9113519191741944,2,0.9571881294250488,76398.5917422054,65.52520350581767,8.00279982052117,3.65,103.89851285726328,-945323000000.0,1.0,14.350854431918666
30,8,1,2022,4,12,,,4520122200.0,3186735750.0,1650820050.0,1924441200.0,11861600850.0,9638739000.0,50153622076.1,789450750.0,39.799248025449,0.867544539116964,26.00585,1.72379,1.72379,6108116850.0,8.76710559895062,183199910.0,,,,0,0.999565064907074,4,0.963129460811615,2,0.918655276298523,76398.5917422054,65.52520350581767,8.00279982052117,3.65,103.89851285726328,-945323000000.0,1.0,14.350854431918666
31,8,1,2022,4,12,,,4520122200.0,3186735750.0,1650820050.0,1924441200.0,11861600850.0,9638739000.0,50153622076.1,789450750.0,39.799248025449,0.867544539116964,26.00585,1.72379,1.72379,6108116850.0,8.76710559895062,183199910.0,,,,0,0.9999958276748656,4,0.9113519191741944,2,0.9571881294250488,76398.5917422054,65.52520350581767,8.00279982052117,3.65,103.89851285726328,-945323000000.0,1.0,14.350854431918666
32,8,1,2022,4,12,,,4520122200.0,3186735750.0,1650820050.0,1924441200.0,11861600850.0,9638739000.0,50153622076.1,789450750.0,39.799248025449,0.867544539116964,26.00585,1.72379,1.72379,6108116850.0,8.76710559895062,183199910.0,,,,1,0.9625877737998962,4,0.9698479771614076,1,0.9330649971961976,76398.5917422054,65.52520350581767,8.00279982052117,3.65,103.89851285726328,-945323000000.0,1.0,14.350854431918666
33,8,1,2022,4,12,,,4520122200.0,3186735750.0,1650820050.0,1924441200.0,11861600850.0,9638739000.0,50153622076.1,789450750.0,39.799248025449,0.867544539116964,26.00585,1.72379,1.72379,6108116850.0,8.76710559895062,183199910.0,,,,0,0.9551551342010498,4,0.9820902347564696,2,0.9846783876419068,76398.5917422054,65.52520350581767,8.00279982052117,3.65,103.89851285726328,-945323000000.0,1.0,14.350854431918666
34,12,1,2022,4,12,,,9242773650.0,6129609750.0,3545501850.0,4382898300.0,51073743600.0,20920031550.0,112061438470.8,2828796300.0,47.1920111785113,0.992884328975674,29.04928,0.94466,0.94466,9056777400.0,7.78888618862545,329000000.0,,,,1,1.0,4,0.9176162481307985,2,0.9624599814414978,76398.5917422054,93.38949510141879,8.00279982052117,3.65,104.21313106606027,-945323000000.0,1.0,14.78320006661291
35,12,1,2022,4,12,,,9242773650.0,6129609750.0,3545501850.0,4382898300.0,51073743600.0,20920031550.0,112061438470.8,2828796300.0,47.1920111785113,0.992884328975674,29.04928,0.94466,0.94466,9056777400.0,7.78888618862545,329000000.0,,,,1,1.0,4,0.9176162481307985,2,0.9624599814414978,76398.5917422054,93.38949510141879,8.00279982052117,3.65,104.21313106606027,-945323000000.0,1.0,14.78320006661291
36,12,1,2022,4,12,,,9242773650.0,6129609750.0,3545501850.0,4382898300.0,51073743600.0,20920031550.0,112061438470.8,2828796300.0,47.1920111785113,0.992884328975674,29.04928,0.94466,0.94466,9056777400.0,7.78888618862545,329000000.0,,,,1,1.0,4,0.9176162481307985,2,0.9624599814414978,76398.5917422054,93.38949510141879,8.00279982052117,3.65,104.21313106606027,-945323000000.0,1.0,14.78320006661291
37,12,1,2022,4,12,,,9242773650.0,6129609750.0,3545501850.0,4382898300.0,51073743600.0,20920031550.0,112061438470.8,2828796300.0,47.1920111785113,0.992884328975674,29.04928,0.94466,0.94466,9056777400.0,7.78888618862545,329000000.0,,,,1,1.0,4,0.9176162481307985,2,0.9624599814414978,76398.5917422054,93.38949510141879,8.00279982052117,3.65,104.21313106606027,-945323000000.0,1.0,14.78320006661291
38,12,1,2022,4,12,,,9242773650.0,6129609750.0,3545501850.0,4382898300.0,51073743600.0,20920031550.0,112061438470.8,2828796300.0,47.1920111785113,0.992884328975674,29.04928,0.94466,0.94466,9056777400.0,7.78888618862545,329000000.0,,,,0,0.998766303062439,4,0.9877415895462036,2,0.887936532497406,76398.5917422054,93.38949510141879,8.00279982052117,3.65,104.21313106606027,-945323000000.0,1.0,14.78320006661291
39,12,1,2022,4,12,,,9242773650.0,6129609750.0,3545501850.0,4382898300.0,51073743600.0,20920031550.0,112061438470.8,2828796300.0,47.1920111785113,0.992884328975674,29.04928,0.94466,0.94466,9056777400.0,7.78888618862545,329000000.0,,,,0,0.998766303062439,4,0.9877415895462036,2,0.887936532497406,76398.5917422054,93.38949510141879,8.00279982052117,3.65,104.21313106606027,-945323000000.0,1.0,14.78320006661291
40,12,1,2022,4,12,,,9242773650.0,6129609750.0,3545501850.0,4382898300.0,51073743600.0,20920031550.0,112061438470.8,2828796300.0,47.1920111785113,0.992884328975674,29.04928,0.94466,0.94466,9056777400.0,7.78888618862545,329000000.0,,,,0,0.998766303062439,4,0.9877415895462036,2,0.887936532497406,76398.5917422054,93.38949510141879,8.00279982052117,3.65,104.21313106606027,-945323000000.0,1.0,14.78320006661291
41,12,1,2022,4,12,,,9242773650.0,6129609750.0,3545501850.0,4382898300.0,51073743600.0,20920031550.0,112061438470.8,2828796300.0,47.1920111785113,0.992884328975674,29.04928,0.94466,0.94466,9056777400.0,7.78888618862545,329000000.0,,,,2,0.9994161128997804,4,0.9935089349746704,1,0.9157794117927552,76398.5917422054,93.38949510141879,8.00279982052117,3.65,104.21313106606027,-945323000000.0,1.0,14.78320006661291
42,12,1,2022,4,12,,,9242773650.0,6129609750.0,3545501850.0,4382898300.0,51073743600.0,20920031550.0,112061438470.8,2828796300.0,47.1920111785113,0.992884328975674,29.04928,0.94466,0.94466,9056777400.0,7.78888618862545,329000000.0,,,,0,0.998766303062439,4,0.9877415895462036,2,0.887936532497406,76398.5917422054,93.38949510141879,8.00279982052117,3.65,104.21313106606027,-945323000000.0,1.0,14.78320006661291
43,12,1,2022,4,12,,,9242773650.0,6129609750.0,3545501850.0,4382898300.0,51073743600.0,20920031550.0,112061438470.8,2828796300.0,47.1920111785113,0.992884328975674,29.04928,0.94466,0.94466,9056777400.0,7.78888618862545,329000000.0,,,,0,0.9966610670089722,4,0.986099660396576,2,0.9782522320747375,76398.5917422054,93.38949510141879,8.00279982052117,3.65,104.21313106606027,-945323000000.0,1.0,14.78320006661291
44,12,1,2022,4,12,,,9242773650.0,6129609750.0,3545501850.0,4382898300.0,51073743600.0,20920031550.0,112061438470.8,2828796300.0,47.1920111785113,0.992884328975674,29.04928,0.94466,0.94466,9056777400.0,7.78888618862545,329000000.0,,,,0,0.9966610670089722,4,0.986099660396576,2,0.9782522320747375,76398.5917422054,93.38949510141879,8.00279982052117,3.65,104.21313106606027,-945323000000.0,1.0,14.78320006661291
45,12,1,2022,4,12,,,9242773650.0,6129609750.0,3545501850.0,4382898300.0,51073743600.0,20920031550.0,112061438470.8,2828796300.0,47.1920111785113,0.992884328975674,29.04928,0.94466,0.94466,9056777400.0,7.78888618862545,329000000.0,,,,0,0.9966610670089722,4,0.986099660396576,2,0.9782522320747375,76398.5917422054,93.38949510141879,8.00279982052117,3.65,104.21313106606027,-945323000000.0,1.0,14.78320006661291
46,12,1,2022,4,12,,,9242773650.0,6129609750.0,3545501850.0,4382898300.0,51073743600.0,20920031550.0,112061438470.8,2828796300.0,47.1920111785113,0.992884328975674,29.04928,0.94466,0.94466,9056777400.0,7.78888618862545,329000000.0,,,,2,0.9994161128997804,4,0.9935089349746704,1,0.9157794117927552,76398.5917422054,93.38949510141879,8.00279982052117,3.65,104.21313106606027,-945323000000.0,1.0,14.78320006661291
47,12,1,2022,4,12,,,9242773650.0,6129609750.0,3545501850.0,4382898300.0,51073743600.0,20920031550.0,112061438470.8,2828796300.0,47.1920111785113,0.992884328975674,29.04928,0.94466,0.94466,9056777400.0,7.78888618862545,329000000.0,,,,0,0.9966610670089722,4,0.986099660396576,2,0.9782522320747375,76398.5917422054,93.38949510141879,8.00279982052117,3.65,104.21313106606027,-945323000000.0,1.0,14.78320006661291
48,12,1,2022,4,12,,,9242773650.0,6129609750.0,3545501850.0,4382898300.0,51073743600.0,20920031550.0,112061438470.8,2828796300.0,47.1920111785113,0.992884328975674,29.04928,0.94466,0.94466,9056777400.0,7.78888618862545,329000000.0,,,,0,0.9966610670089722,4,0.986099660396576,2,0.9782522320747375,76398.5917422054,93.38949510141879,8.00279982052117,3.65,104.21313106606027,-945323000000.0,1.0,14.78320006661291
49,12,1,2022,4,12,,,9242773650.0,6129609750.0,3545501850.0,4382898300.0,51073743600.0,20920031550.0,112061438470.8,2828796300.0,47.1920111785113,0.992884328975674,29.04928,0.94466,0.94466,9056777400.0,7.78888618862545,329000000.0,,,,0,0.998766303062439,4,0.9877415895462036,2,0.887936532497406,76398.5917422054,93.38949510141879,8.00279982052117,3.65,104.21313106606027,-945323000000.0,1.0,14.78320006661291
50,12,1,2022,4,12,,,9242773650.0,6129609750.0,3545501850.0,4382898300.0,51073743600.0,20920031550.0,100230114759.28,2828796300.0,32.8462807019884,0.960153624579933,29.04928,0.94466,0.94466,9056777400.0,8.2155549841026,329000000.0,,,,1,1.0,4,0.9176162481307985,2,0.9624599814414978,76398.5917422054,91.7504863881203,8.00279982052117,3.65,104.16710369509767,-945323000000.0,1.0,14.747759284199258
